spawn-cost --transcripts: /root/.claude/projects/-home-user-wc26-picks/b9cd91ae-0774-5237-89a0-83f5e9373b08
  170 of 454 spawn(s) carry a session-limit notice, and 148 of those 170 produced NO turn at all: a spawn slot spent on nothing. Example notice: You've hit your session limit · resets 11:20pm (UTC) (+9 more of 10)
  454 transcript(s) walked
    agent-a87279b275c4b865e  tier=opus         turns=138  alines=226
    agent-ac126b7cbc229bac2  tier=no-model     turns=0    alines=0
    agent-ac365147af2f3566e  tier=no-model     turns=0    alines=0
    agent-ac371c6da5e06d63d  tier=no-model     turns=0    alines=0
    agent-ac41f561de878b6bb  tier=no-model     turns=0    alines=0
    agent-aca488c6c2c78a193  tier=no-model     turns=0    alines=0
    agent-acaceeeb89c456744  tier=no-model     turns=0    alines=0
    agent-acbde4b8fc0005492  tier=no-model     turns=0    alines=0
    agent-acc84414441fb6400  tier=no-model     turns=0    alines=0
    agent-ace2a333d484e8119  tier=no-model     turns=0    alines=0
    agent-ad14d2c16a14db92a  tier=no-model     turns=0    alines=0
    agent-ad59a56b66f535ac7  tier=no-model     turns=0    alines=0
    agent-ad6dcff6d764c9eb4  tier=no-model     turns=0    alines=0
    agent-ad79f0dd71598294e  tier=no-model     turns=0    alines=0
    agent-ad7ed4d0ddb600d81  tier=no-model     turns=0    alines=0
    agent-ae0c9266b12eef539  tier=no-model     turns=0    alines=0
    agent-ae0daa740ba52868d  tier=no-model     turns=0    alines=0
    agent-ae19bd7b9c8ad5bf2  tier=no-model     turns=0    alines=0
    agent-ae19feecce3c0fb3e  tier=no-model     turns=0    alines=0
    agent-ae1d95152f0e7d94f  tier=no-model     turns=0    alines=0
    agent-ae26f81519592e72a  tier=no-model     turns=0    alines=0
    agent-ae3f1c31a434d938a  tier=no-model     turns=0    alines=0
    agent-ae6f6f16c77e7ea6a  tier=no-model     turns=0    alines=0
    agent-aeb6b1aeefe1e0f85  tier=no-model     turns=0    alines=0
    agent-aec3f3dc1796e78f8  tier=no-model     turns=0    alines=0
    agent-aec5c76c5205d190b  tier=no-model     turns=0    alines=0
    agent-aedfae9aa0717e075  tier=no-model     turns=0    alines=0
    agent-af052f510ae7690a9  tier=no-model     turns=0    alines=0
    agent-af280cf1ba9938cdc  tier=no-model     turns=0    alines=0
    agent-af2d695091031c99f  tier=no-model     turns=0    alines=0
    agent-af551bb6b6cfa3162  tier=no-model     turns=0    alines=0
    agent-af65ac41dab73c7be  tier=no-model     turns=0    alines=0
    agent-af735efb15b66631d  tier=no-model     turns=0    alines=0
    agent-afb14de6218d84415  tier=no-model     turns=0    alines=0
    agent-afb4e0f081121216a  tier=no-model     turns=0    alines=0
    agent-afc082553e79af07e  tier=no-model     turns=0    alines=0
    agent-afc75eff41dbf824d  tier=no-model     turns=0    alines=0
    agent-aff1f60fdcb802c0a  tier=no-model     turns=0    alines=0
    agent-affe141653fa1699e  tier=no-model     turns=0    alines=0

  the agent TYPE is not in a transcript: it is a SubagentStop hook field, so this series is per tier and per turn only
spawn-cost: source=transcripts:/root/.claude/projects/-home-user-wc26-picks/b9cd91ae-0774-5237-89a0-83f5e9373b08
  454 spawn(s) with a tier and a turn count, 0 recorded but unmeasurable (transcript already gone), 0 short or unparseable
  fable    spawns=160 turnsMedian=12 turnsPeak=54@agent-a9ed193f8917 turnsTotal=2048 alinesTotal=5663 turnsMin=2
  opus     spawns=144 turnsMedian=45 turnsPeak=138@agent-a87279b275c4 turnsTotal=6617 alinesTotal=14151 turnsMin=2
  sonnet   spawns=1 turnsMedian=20 turnsPeak=20@agent-a83f37c2fa8a turnsTotal=20 alinesTotal=48 turnsMin=20
  no-model spawns=149 turnsMedian=0 turnsPeak=0@agent-a009b3f4fe3f turnsTotal=0 alinesTotal=0 turnsMin=0
  ALL TIERS TOGETHER, which is the statistic every estimate in this project has been using: spawns=454 turnsMean=19.1 turnsMedian=11 turnsPeak=138
  the mean above is the number that hides the tiers; the per-tier medians are what a per-tier estimate reads
